id,title,link,published,source
27266,PHOTOS - Inside 'Trump Force One'... The Plane Donald Trump is Leaving for Air Force One - Nairobi Wire,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vbmFpcm9iaXdpcmUuY29tLzIwMTcvMDEvcGhvdG9zLWluc2lkZS10cnVtcC1mb3JjZS1vbmUtdGhlLXBsYW5lLWRvbmFsZC10cnVtcC1pcy1sZWF2aW5nLWZvci1haXItZm9yY2Utb25lLmh0bWzSAQA?oc=5,2017-01-25 08:00:00,Nairobi Wire
27270,"Malacca airport runway to be expanded, ready for larger planes - New Straits Times",https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3Lm5zdC5jb20ubXkvbmV3cy8yMDE3LzAxLzIwNzI4NS9tYWxhY2NhLWFpcnBvcnQtcnVud2F5LWJlLWV4cGFuZGVkLXJlYWR5LWxhcmdlci1wbGFuZXPSAWVodHRwczovL3d3dy5uc3QuY29tLm15L2FtcC9uZXdzLzIwMTcvMDEvMjA3Mjg1L21hbGFjY2EtYWlycG9ydC1ydW53YXktYmUtZXhwYW5kZWQtcmVhZHktbGFyZ2VyLXBsYW5lcw?oc=5,2017-01-25 08:00:00,New Straits Times
27277,"Boeing's New Spacesuit May Look Stylish as Hell, But It's All Business - WIRED",https://news.google.com/rss/articles/CBMiU2h0dHBzOi8vd3d3LndpcmVkLmNvbS8yMDE3LzAxL2JvZWluZ3MtbmV3LXNwYWNlc3VpdC1tYXktbG9vay1zdHlsaXNoLWhlbGwtYnVzaW5lc3Mv0gEA?oc=5,2017-01-26 08:00:00,WIRED
27286,Boeing shows off the spacesuit astronauts will wear on the Starliner - TechCrunch,https://news.google.com/rss/articles/CBMiZ2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAxNy8wMS8yNi9ib2Vpbmctc2hvd3Mtb2ZmLXRoZS1zcGFjZXN1aXQtYXN0cm9uYXV0cy13aWxsLXdlYXItb24tdGhlLXN0YXJsaW5lci_SAWtodHRwczovL3RlY2hjcnVuY2guY29tLzIwMTcvMDEvMjYvYm9laW5nLXNob3dzLW9mZi10aGUtc3BhY2VzdWl0LWFzdHJvbmF1dHMtd2lsbC13ZWFyLW9uLXRoZS1zdGFybGluZXIvYW1wLw?oc=5,2017-01-26 08:00:00,TechCrunch
27284,"Here's Boeing's Bold, Blue Spacesuit - Popular Mechanics",https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnBvcHVsYXJtZWNoYW5pY3MuY29tL3NwYWNlL3JvY2tldHMvYTI0OTIwL2JvZWluZ3Mtc3BhY2Utc3VpdHMv0gEA?oc=5,2017-01-26 08:00:00,Popular Mechanics
27298,Exclusive: The Super Secure Presidential Phone (That Trump May Not Be Using) - Defense One,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LmRlZmVuc2VvbmUuY29tL3RlY2hub2xvZ3kvMjAxNy8wMS9leGNsdXNpdmUtc3VwZXItc2VjdXJlLXByZXNpZGVudGlhbC1waG9uZS10cnVtcC1tYXktbm90LWJlLXVzaW5nLzEzNDkyOC_SAQA?oc=5,2017-01-26 08:00:00,Defense One
27318,MOD partners with industry to promote UK prosperity - GOV.UK,https://news.google.com/rss/articles/CBMiVmh0dHBzOi8vd3d3Lmdvdi51ay9nb3Zlcm5tZW50L25ld3MvbW9kLXBhcnRuZXJzLXdpdGgtaW5kdXN0cnktdG8tcHJvbW90ZS11ay1wcm9zcGVyaXR50gEA?oc=5,2017-01-26 08:00:00,GOV.UK
27291,Inside Trump's Personal Boeing 757 Jet - Business Insider,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vaW5zaWRlLWRvbmFsZC10cnVtcC1wZXJzb25hbC1ib2VpbmctNzU3LXByaXZhdGUtamV0LTIwMTctMdIBAA?oc=5,2017-01-26 08:00:00,Business Insider
27309,"NASA's newest spacesuit gets gloves for touchscreens, finally - CNET",https://news.google.com/rss/articles/CBMiWWh0dHBzOi8vd3d3LmNuZXQuY29tL2N1bHR1cmUvbmFzYS1zcGFjZXN1aXQtYm9laW5nLXN0YXJsaW5lci10b3VjaHNjcmVlbi1zcGFjZS1hc3Ryb25hdXQv0gEA?oc=5,2017-01-26 08:00:00,CNET
27317,Boeing unveils swanky blue spacesuits for astronauts travelling to the ISS - The Mirror,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3Lm1pcnJvci5jby51ay9zY2llbmNlL2JvZWluZy11bnZlaWxzLXN3YW5reS1ibHVlLXNwYWNlc3VpdHMtOTY5NTMzNtIBUmh0dHBzOi8vd3d3Lm1pcnJvci5jby51ay9zY2llbmNlL2JvZWluZy11bnZlaWxzLXN3YW5reS1ibHVlLXNwYWNlc3VpdHMtOTY5NTMzNi5hbXA?oc=5,2017-01-26 08:00:00,The Mirror
27324,Kenya Airways news Archives - Ghafla!,https://news.google.com/rss/articles/CBMiLmh0dHBzOi8vd3d3LmdoYWZsYS5jb20vdGFnL2tlbnlhLWFpcndheXMtbmV3cy_SAQA?oc=5,2017-01-26 08:00:00,Ghafla!
27305,NASA's Newest Spacesuits Are a Retro Sci-Fi Throwback - Thrillist,https://news.google.com/rss/articles/CBMiXWh0dHBzOi8vd3d3LnRocmlsbGlzdC5jb20vbmV3cy9uYXRpb24vbmFzYS1ib2Vpbmctc3RhcmxpbmVyLWJsdWUtc3BhY2VzdWl0LXRvdWNoc2NyZWVuLWdsb3Zlc9IBZWh0dHBzOi8vd3d3LnRocmlsbGlzdC5jb20vYW1waHRtbC9uZXdzL25hdGlvbi9uYXNhLWJvZWluZy1zdGFybGluZXItYmx1ZS1zcGFjZXN1aXQtdG91Y2hzY3JlZW4tZ2xvdmVz?oc=5,2017-01-26 08:00:00,Thrillist
27308,Wearing NASA's new Starliner space suit is reason enough to become an astronaut - ZME Science,https://news.google.com/rss/articles/CBMidmh0dHBzOi8vd3d3LnptZXNjaWVuY2UuY29tL3NjaWVuY2UvbmV3cy1zY2llbmNlL3dlYXJpbmctbmFzYXMtbmV3LXN0YXJsaW5lci1zcGFjZS1zdWl0LXJlYXNvbi1lbm91Z2gtYmVjb21lLWFzdHJvbmF1dC_SAQA?oc=5,2017-01-26 08:00:00,ZME Science
27329,Boeing Unveils Blue Spacesuits for Starliner Crew Capsule - Universe Today,https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnVuaXZlcnNldG9kYXkuY29tLzEzMzAxNy9ib2VpbmctdW52ZWlscy1ibHVlLXNwYWNlc3VpdHMtZm9yLXN0YXJsaW5lci1jcmV3LWNhcHN1bGUv0gEA?oc=5,2017-01-27 08:00:00,Universe Today
27339,"Check out NASA's awesome new space suits, designed by Boeing - Yahoo! Voices",https://news.google.com/rss/articles/CBMiWGh0dHBzOi8vd3d3LnlhaG9vLmNvbS90ZWNoL2NoZWNrLW5hc2EtYXdlc29tZS1zcGFjZS1zdWl0cy1kZXNpZ25lZC1ib2VpbmctMTYxMTQzMzYzLmh0bWzSAQA?oc=5,2017-01-27 08:00:00,Yahoo! Voices
27343,The new Boeing Blue spacesuit to be used by NASA is straight out of sci-fi - SiliconRepublic.com,https://news.google.com/rss/articles/CBMiTmh0dHBzOi8vd3d3LnNpbGljb25yZXB1YmxpYy5jb20vaW5ub3ZhdGlvbi9ib2VpbmctYnJpZ2h0LWJsdWUtc3BhY2VzdWl0LWZ1dHVyZdIBAA?oc=5,2017-01-27 08:00:00,SiliconRepublic.com
27359,Flight MH370: Families of missing passengers search for the truth - Reporters - FRANCE 24 English,https://news.google.com/rss/articles/CBMie2h0dHBzOi8vd3d3LmZyYW5jZTI0LmNvbS9lbi8yMDE3MDEyNy12aWRlby1yZXBvcnRlcnMtZmxpZ2h0LU1IMzcwLWZhbWlsaWVzLW1pc3NpbmctcGFzc2VuZ2VyLXNlYXJjaC10cnV0aC1tYWxheXNpYS1haXJsaW5lc9IBAA?oc=5,2017-01-27 08:00:00,FRANCE 24 English
27353,Boeing boosts production of precision-guided bomb kits made in St. Charles to fight ongoing wars by air - St. Louis Post-Dispatch,https://news.google.com/rss/articles/CBMiugFodHRwczovL3d3dy5zdGx0b2RheS5jb20vbmV3cy9sb2NhbC9zdGNoYXJsZXMvYm9laW5nLWJvb3N0cy1wcm9kdWN0aW9uLW9mLXByZWNpc2lvbi1ndWlkZWQtYm9tYi1raXRzLW1hZGUtaW4tc3QtY2hhcmxlcy10by1maWdodC1vbmdvaW5nL2FydGljbGVfMDljYjUzYzItZDJlNi01Y2IyLTgxMmMtZmEyMzE4MmY4MWYyLmh0bWzSAQA?oc=5,2017-01-27 08:00:00,St. Louis Post-Dispatch
27360,NASA's New Spacesuits Are Straight out of '2001: A Space Odyssey' - Futurism,https://news.google.com/rss/articles/CBMiUmh0dHBzOi8vZnV0dXJpc20uY29tL25hc2FzLW5ldy1zcGFjZXN1aXRzLWFyZS1zdHJhaWdodC1vdXQtb2YtMjAwMS1hLXNwYWNlLW9keXNzZXnSAQA?oc=5,2017-01-27 08:00:00,Futurism
27361,"Inside Boeing's gigantic, top secret factory - news.com.au",https://news.google.com/rss/articles/CBMirgFodHRwczovL3d3dy5uZXdzLmNvbS5hdS90cmF2ZWwvZGVzdGluYXRpb25zL25vcnRoLWFtZXJpY2Evd2hhdC1nb2VzLW9uLWluc2lkZS10aGUtYm9laW5nLWZhY3RvcnktdGhlLWJpZ2dlc3QtYnVpbGRpbmctaW4tdGhlLXdvcmxkL25ld3Mtc3RvcnkvMDgxNzQyYjZjN2Y5MmRmMzg5ZjNkNDg0MzFmNzBiODDSAbIBaHR0cHM6Ly93d3cubmV3cy5jb20uYXUvdHJhdmVsL2Rlc3RpbmF0aW9ucy9ub3J0aC1hbWVyaWNhL3doYXQtZ29lcy1vbi1pbnNpZGUtdGhlLWJvZWluZy1mYWN0b3J5LXRoZS1iaWdnZXN0LWJ1aWxkaW5nLWluLXRoZS13b3JsZC9uZXdzLXN0b3J5LzA4MTc0MmI2YzdmOTJkZjM4OWYzZDQ4NDMxZjcwYjgwP2FtcA?oc=5,2017-01-27 08:00:00,news.com.au
27368,Boeing South Carolina Workers To Vote Feb. 15 On Union Representation - AvStop Aviation News,https://news.google.com/rss/articles/CBMiZ2h0dHA6Ly9hdnN0b3AuY29tL2phbnVhcnlfMjAxNy9ib2Vpbmdfc291dGhfY2Fyb2xpbmFfd29ya2Vyc190b192b3RlX2ZlYl8xNV9vbl91bmlvbl9yZXByZXNlbnRhdGlvbi5odG3SAQA?oc=5,2017-01-27 08:00:00,AvStop Aviation News
27382,One Certainty of Trump's Wall: Big Money - The New York Times,https://news.google.com/rss/articles/CBMiSWh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTcvMDEvMjgvYnVzaW5lc3MvbWV4aWNvLWJvcmRlci13YWxsLXRydW1wLmh0bWzSAQA?oc=5,2017-01-28 08:00:00,The New York Times
27399,Perhaps the Third Time Will Be the Charm When Nancy Kunkle Retires - VISTA.Today,https://news.google.com/rss/articles/CBMiT2h0dHBzOi8vdmlzdGEudG9kYXkvMjAxNy8wMS9wZXJoYXBzLXRoaXJkLXRpbWUtd2lsbC1jaGFybS1uYW5jeS1rdW5rbGUtcmV0aXJlcy_SAQA?oc=5,2017-01-29 08:00:00,VISTA.Today
27415,How Thomas Pynchon Turned Seattle Into Nazi Germany - Seattlemag,https://news.google.com/rss/articles/CBMiV2h0dHBzOi8vc2VhdHRsZW1hZy5jb20vZm9vZC1hbmQtY3VsdHVyZS9ob3ctdGhvbWFzLXB5bmNob24tdHVybmVkLXNlYXR0bGUtbmF6aS1nZXJtYW55L9IBAA?oc=5,2017-01-30 08:00:00,Seattlemag
27408,Boeing's North Charleston break room display: Over the top stunt or education campaign? - The Post and Courier,https://news.google.com/rss/articles/CBMirgFodHRwczovL3d3dy5wb3N0YW5kY291cmllci5jb20vYnVzaW5lc3MvYm9laW5ncy1ub3J0aC1jaGFybGVzdG9uLWJyZWFrLXJvb20tZGlzcGxheS1vdmVyLXRoZS10b3Atc3R1bnQtb3ItZWR1Y2F0aW9uLWNhbXBhaWduL2FydGljbGVfMjBmMjAxOTYtZTczNS0xMWU2LTgxZTQtOGYxZGFhMWU0NjM3Lmh0bWzSAQA?oc=5,2017-01-30 08:00:00,The Post and Courier
27405,Boeing unveils blue spacesuits for Starliner crew capsule - Phys.org,https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDE3LTAxLWJvZWluZy11bnZlaWxzLWJsdWUtc3BhY2VzdWl0cy1zdGFybGluZXIuaHRtbNIBSmh0dHBzOi8vcGh5cy5vcmcvbmV3cy8yMDE3LTAxLWJvZWluZy11bnZlaWxzLWJsdWUtc3BhY2VzdWl0cy1zdGFybGluZXIuYW1w?oc=5,2017-01-30 08:00:00,Phys.org
27406,Brian Flajole returns to region as director of Boeing Classic golf tournament - The Seattle Times,https://news.google.com/rss/articles/CBMid2h0dHBzOi8vd3d3LnNlYXR0bGV0aW1lcy5jb20vc3BvcnRzL2dvbGYvYnJpYW4tZmxham9sZS1yZXR1cm5zLXRvLXJlZ2lvbi1hcy1kaXJlY3Rvci1vZi1ib2VpbmctY2xhc3NpYy1nb2xmLXRvdXJuYW1lbnQv0gEA?oc=5,2017-01-30 08:00:00,The Seattle Times
27407,Into the blue: Boeing's Starliner spacesuit and past blue astronaut wear - collectSPACE.com,https://news.google.com/rss/articles/CBMiUmh0dHA6Ly93d3cuY29sbGVjdHNwYWNlLmNvbS9uZXdzL25ld3MtMDEzMDE3Yy1ib2VpbmctYmx1ZS1zdGFybGluZXItc3BhY2VzdWl0Lmh0bWzSAQA?oc=5,2017-01-30 08:00:00,collectSPACE.com
27432,Stopgap Super Hornet purchase could have $5B to $7B price tag - CBC News,https://news.google.com/rss/articles/CBMiTWh0dHBzOi8vd3d3LmNiYy5jYS9uZXdzL3BvbGl0aWNzL2ZpZ2h0ZXItamV0LXB1cmNoYXNlLXN1cGVyLWhvcm5ldHMtMS4zOTU2MzA20gEgaHR0cHM6Ly93d3cuY2JjLmNhL2FtcC8xLjM5NTYzMDY?oc=5,2017-01-31 08:00:00,CBC News
27419,Into the Blue: Boeing's Starliner Spacesuit and Past Blue Astronaut Wear - Space.com,https://news.google.com/rss/articles/CBMiSmh0dHBzOi8vd3d3LnNwYWNlLmNvbS8zNTUxOC1ib2VpbmctYmx1ZS1zcGFjZXN1aXQtc3BhY2VmbGlnaHQtaGlzdG9yeS5odG1s0gEA?oc=5,2017-01-31 08:00:00,Space.com
27425,ITBs are the name of the procurement game - Skies Magazine,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vc2tpZXNtYWcuY29tL25ld3MvaXRicy1uYW1lLXByb2N1cmVtZW50LWdhbWUv0gE5aHR0cHM6Ly9za2llc21hZy5jb20vbmV3cy9pdGJzLW5hbWUtcHJvY3VyZW1lbnQtZ2FtZS8_YW1w?oc=5,2017-01-31 08:00:00,Skies Magazine
27426,Indian Navy Releases RFI for New Carrier-borne Fighter | AIN - Aviation International News,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LmFpbm9ubGluZS5jb20vYXZpYXRpb24tbmV3cy9kZWZlbnNlLzIwMTctMDEtMzEvaW5kaWFuLW5hdnktcmVsZWFzZXMtcmZpLW5ldy1jYXJyaWVyLWJvcm5lLWZpZ2h0ZXLSAQA?oc=5,2017-01-31 08:00:00,Aviation International News
27435,Diapers on display as Boeing campaigns against Machinists in S. Carolina vote - The Seattle Times,https://news.google.com/rss/articles/CBMihAFodHRwczovL3d3dy5zZWF0dGxldGltZXMuY29tL2J1c2luZXNzL2JvZWluZy1hZXJvc3BhY2UvZGlhcGVycy1vbi1kaXNwbGF5LWFzLWJvZWluZy1jYW1wYWlnbnMtYWdhaW5zdC1tYWNoaW5pc3RzLWluLXMtY2Fyb2xpbmEtdm90ZS_SAQA?oc=5,2017-02-01 08:00:00,The Seattle Times
27437,"Boeing Will Be Organized -- Right-To-Work Law Is No Barrier, Says Top South Carolina Labor Leader - Forbes",https://news.google.com/rss/articles/CBMijgFodHRwczovL3d3dy5mb3JiZXMuY29tL3NpdGVzL3RlZHJlZWQvMjAxNy8wMi8wMS9ib2Vpbmctd2lsbC1iZS1vcmdhbml6ZWQtcmlnaHQtdG8td29yay1sYXctaXMtbm8tYmFycmllci1zYXlzLXRvcC1zb3V0aC1jYXJvbGluYS1sYWJvci1sZWFkZXIv0gGSAWh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvdGVkcmVlZC8yMDE3LzAyLzAxL2JvZWluZy13aWxsLWJlLW9yZ2FuaXplZC1yaWdodC10by13b3JrLWxhdy1pcy1uby1iYXJyaWVyLXNheXMtdG9wLXNvdXRoLWNhcm9saW5hLWxhYm9yLWxlYWRlci9hbXAv?oc=5,2017-02-01 08:00:00,Forbes
27445,Garuda aircraft skids off runway in Yogyakarta - National - The Jakarta Post,https://news.google.com/rss/articles/CBMiYWh0dHA6Ly93d3cudGhlamFrYXJ0YXBvc3QuY29tL25ld3MvMjAxNy8wMi8wMS9nYXJ1ZGEtYWlyY3JhZnQtc2tpZHMtb2ZmLXJ1bndheS1pbi15b2d5YWthcnRhLmh0bWzSAQA?oc=5,2017-02-01 08:00:00,The Jakarta Post
27459,Rescue flight takes stranded L.A.-bound passengers out of Nunavut - Nunatsiaq News,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vbnVuYXRzaWFxLmNvbS9zdG9yaWVzL2FydGljbGUvNjU2NzRhX3N1cnByaXNlX251bmF2dXRfc3RvcG92ZXJfYXNfZmxpZ2h0X21ha2VzX2VtZXJnZW5jeV9sYW5kaW5nX2luX2lxYWx1L9IBAA?oc=5,2017-02-02 08:00:00,Nunatsiaq News
27462,Missouri S&T research team helps Boeing set up nondestructive evaluation laboratory - Missouri S&T News and Research,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vbmV3cy5tc3QuZWR1LzIwMTcvMDIvbWlzc291cmktc3QtcmVzZWFyY2gtdGVhbS1oZWxwcy1ib2Vpbmctc2V0LXVwLW5vbmRlc3RydWN0aXZlLWV2YWx1YXRpb24tbGFib3JhdG9yeS_SAQA?oc=5,2017-02-03 08:00:00,Missouri S&T News and Research
27473,Flying America's Game: The Airlines That Move NFL Teams - AirlineGeeks.com,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vYWlybGluZWdlZWtzLmNvbS8yMDE3LzAyLzAzL2ZseWluZy1hbWVyaWNhcy1nYW1lLXRoZS1haXJsaW5lcy10aGF0LW1vdmUtbmZsLXRlYW1zL9IBAA?oc=5,2017-02-03 08:00:00,AirlineGeeks.com
27481,"Boeing just unveiled a stylish, futuristic new spacesuit for astronauts - The Week",https://news.google.com/rss/articles/CBMiZGh0dHBzOi8vdGhld2Vlay5jb20vYXJ0aWNsZXMvNjc3NDkyL2JvZWluZy1qdXN0LXVudmVpbGVkLXN0eWxpc2gtZnV0dXJpc3RpYy1uZXctc3BhY2VzdWl0LWFzdHJvbmF1dHPSAQA?oc=5,2017-02-04 08:00:00,The Week
27490,Huge Antonov aircraft flies engine to Nunavut for stranded Swiss jet - Nunatsiaq News,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vbnVuYXRzaWFxLmNvbS9zdG9yaWVzL2FydGljbGUvNjU2NzRodWdlX2FudG9ub3ZfYWlyY3JhZnRfYnJpbmdzX2VuZ2luZV90b19mbGlnaHRfc3RyYW5kZWRfaW5fbnVuYXZ1dC_SAQA?oc=5,2017-02-04 08:00:00,Nunatsiaq News
27502,"The International Space Station is getting its first commercial airlock, planned for 2019 - TechCrunch",https://news.google.com/rss/articles/CBMie2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAxNy8wMi8wNi90aGUtaW50ZXJuYXRpb25hbC1zcGFjZS1zdGF0aW9uLWlzLWdldHRpbmctaXRzLWZpcnN0LWNvbW1lcmNpYWwtYWlybG9jay1wbGFubmVkLWZvci0yMDE5L9IBf2h0dHBzOi8vdGVjaGNydW5jaC5jb20vMjAxNy8wMi8wNi90aGUtaW50ZXJuYXRpb25hbC1zcGFjZS1zdGF0aW9uLWlzLWdldHRpbmctaXRzLWZpcnN0LWNvbW1lcmNpYWwtYWlybG9jay1wbGFubmVkLWZvci0yMDE5L2FtcC8?oc=5,2017-02-06 08:00:00,TechCrunch
27515,Longest commercial flight: Qatar Airways breaks Guinness world record (VIDEO) - World Record Academy,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3LndvcmxkcmVjb3JkYWNhZGVteS5jb20vdHJhbnNwb3J0L2xvbmdlc3RfY29tbWVyY2lhbF9mbGlnaHRfUWF0YXJfQWlyd2F5c19zZXRzX3dvcmxkX3JlY29yZF8yMTcwMjIuaHRtbNIBAA?oc=5,2017-02-07 08:00:00,World Record Academy
27529,Infographic: How Many Millions of Lines of Code Does It Take? - Visual Capitalist,https://news.google.com/rss/articles/CBMiOGh0dHBzOi8vd3d3LnZpc3VhbGNhcGl0YWxpc3QuY29tL21pbGxpb25zLWxpbmVzLW9mLWNvZGUv0gEA?oc=5,2017-02-08 08:00:00,Visual Capitalist
27535,World's longest flight lands in New Zealand - The Express Tribune,https://news.google.com/rss/articles/CBMiTGh0dHBzOi8vdHJpYnVuZS5jb20ucGsvc3RvcnkvMTMyMDQxMy93b3JsZHMtbG9uZ2VzdC1mbGlnaHQtbGFuZHMtbmV3LXplYWxhbmTSAQA?oc=5,2017-02-08 08:00:00,The Express Tribune
27547,Emirates says Seattle flight delayed 6 hours as Delta withheld $300 spare part - The Seattle Times,https://news.google.com/rss/articles/CBMiiQFodHRwczovL3d3dy5zZWF0dGxldGltZXMuY29tL2J1c2luZXNzL2JvZWluZy1hZXJvc3BhY2UvZW1pcmF0ZXMtc2F5cy1zZWF0dGxlLWZsaWdodC13YXMtZGVsYXllZC02LWhvdXJzLWFzLWRlbHRhLXdpdGhoZWxkLTMwMC1zcGFyZS1wYXJ0L9IBAA?oc=5,2017-02-09 08:00:00,The Seattle Times
27552,China's first home-made aircraft - Stuff,https://news.google.com/rss/articles/CBMibWh0dHBzOi8vd3d3LnN0dWZmLmNvLm56L3RyYXZlbC9uZXdzLzg5MjgyNzYxL2NoaW5hcy1hbnN3ZXItdG8tYm9laW5nLTczNy1hbmQtYWlyYnVzLWEzMjAtdG8tbWFrZS1kZWJ1dC1mbGlnaHTSAQA?oc=5,2017-02-09 08:00:00,Stuff
27559,"Watch a Boeing 747 Quench Wildfires With 20,000 Gallons of Sweet Relief - Popular Mechanics",https://news.google.com/rss/articles/CBMiUGh0dHBzOi8vd3d3LnBvcHVsYXJtZWNoYW5pY3MuY29tL2ZsaWdodC9uZXdzL2EyNTE3Ny9ib2VpbmctNzQ3LXF1ZW5jaC13aWxkZmlyZXMv0gEA?oc=5,2017-02-10 08:00:00,Popular Mechanics
27585,Who will protect Americans from their protectors? - Cape Cod Times,https://news.google.com/rss/articles/CBMiP2h0dHBzOi8vd3d3LmNhcGVjb2R0aW1lcy5jb20vYXJ0aWNsZS8yMDE3MDIxMS9PUElOSU9OLzE3MDIxOTk2MtIBAA?oc=5,2017-02-11 08:00:00,Cape Cod Times
27580,"Falsified papers, sloppy work led FAA to fine Boeing - The Seattle Times",https://news.google.com/rss/articles/CBMia2h0dHBzOi8vd3d3LnNlYXR0bGV0aW1lcy5jb20vYnVzaW5lc3MvYm9laW5nLWFlcm9zcGFjZS9mYWxzaWZpZWQtcGFwZXJzLXNsb3BweS13b3JrLWxlZC1mYWEtdG8tZmluZS1ib2Vpbmcv0gEA?oc=5,2017-02-12 08:00:00,The Seattle Times
27584,Boom! You're in Paris - ENGINEERING.com,https://news.google.com/rss/articles/CBMiNWh0dHBzOi8vd3d3LmVuZ2luZWVyaW5nLmNvbS9zdG9yeS9ib29tLXlvdXJlLWluLXBhcmlz0gEtaHR0cHM6Ly9tb2JpbGUuZW5naW5lZXJpbmcuY29tL2FtcC8xNDI5Ny5odG1s?oc=5,2017-02-12 08:00:00,ENGINEERING.com
27594,"Review: Delta First Class (757-200), Seattle to New York - The Points Guy",https://news.google.com/rss/articles/CBMiPmh0dHBzOi8vdGhlcG9pbnRzZ3V5LmNvbS8yMDE3LzAyL2RlbHRhLTc1Ny1maXJzdC1jbGFzcy1yZXZpZXcv0gEA?oc=5,2017-02-13 08:00:00,The Points Guy
27589,"Falsified papers, sloppy work led FAA to fine Boeing - Chicago Tribune",https://news.google.com/rss/articles/CBMiXmh0dHBzOi8vd3d3LmNoaWNhZ290cmlidW5lLmNvbS8yMDE3LzAyLzEzL2ZhbHNpZmllZC1wYXBlcnMtc2xvcHB5LXdvcmstbGVkLWZhYS10by1maW5lLWJvZWluZy_SAQA?oc=5,2017-02-13 08:00:00,Chicago Tribune
27601,Boeing floods airwaves in aggressive South Carolina anti-union campaign - The Seattle Times,https://news.google.com/rss/articles/CBMibmh0dHBzOi8vd3d3LnNlYXR0bGV0aW1lcy5jb20vYnVzaW5lc3MvYm9laW5nLWZsb29kcy1haXJ3YXZlcy1pbi1hZ2dyZXNzaXZlLXNvdXRoLWNhcm9saW5hLWFudGktdW5pb24tY2FtcGFpZ24v0gEA?oc=5,2017-02-14 08:00:00,The Seattle Times
27621,Jet interior designer Greenpoint is a luxury award finalist for Crystal Air Cruises Boeing 777 (Photos) - Puget Sound ... - The Business Journals,https://news.google.com/rss/articles/CBMiaGh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9zZWF0dGxlL25ld3MvMjAxNy8wMi8xNC9ncmVlbnBvaW50LXRlY2hub2xvZ2llcy1jcnlzdGFsLWFpci1jcnVpc2VzLTc3Ny5odG1s0gEA?oc=5,2017-02-14 08:00:00,The Business Journals
27623,Spotting Report: Winter Wonderland at Sapporo New Chitose Part 2 - KN Aviation,https://news.google.com/rss/articles/CBMiPWh0dHBzOi8va25hdmlhdGlvbi5uZXQvc3BvdHRpbmctc2FwcG9yby1uZXctY2hpdG9zZS0yMDE3LXB0Mi_SAQA?oc=5,2017-02-14 08:00:00,KN Aviation
27611,Harrison Ford nearly crashes plane AGAIN into a Boeing 737 - Daily Mail,https://news.google.com/rss/articles/CBMiYWh0dHBzOi8vd3d3LmRhaWx5bWFpbC5jby51ay9uZXdzL2FydGljbGUtNDIyNTA4Mi9IYXJyaXNvbi1Gb3JkLTc0LW5lYXJseS1jcmFzaGVzLXBsYW5lLUFHQUlOLmh0bWzSAWVodHRwczovL3d3dy5kYWlseW1haWwuY28udWsvbmV3cy9hcnRpY2xlLTQyMjUwODIvYW1wL0hhcnJpc29uLUZvcmQtNzQtbmVhcmx5LWNyYXNoZXMtcGxhbmUtQUdBSU4uaHRtbA?oc=5,2017-02-14 08:00:00,Daily Mail
27634,Boeing workers reject efforts to unionize plant - KING5.com,https://news.google.com/rss/articles/CBMicmh0dHBzOi8vd3d3Lmtpbmc1LmNvbS9hcnRpY2xlL3RlY2gvc2NpZW5jZS9hZXJvc3BhY2UvYm9laW5nLXdvcmtlcnMtcmVqZWN0LWVmZm9ydHMtdG8tdW5pb25pemUtcGxhbnQvMjgxLTQwODc3OTQ4N9IBdmh0dHBzOi8vd3d3Lmtpbmc1LmNvbS9hbXAvYXJ0aWNsZS90ZWNoL3NjaWVuY2UvYWVyb3NwYWNlL2JvZWluZy13b3JrZXJzLXJlamVjdC1lZmZvcnRzLXRvLXVuaW9uaXplLXBsYW50LzI4MS00MDg3Nzk0ODc?oc=5,2017-02-15 08:00:00,KING5.com
