id,title,link,published,source,is_related
28848,"Bitcoin Registers More Than 1-Year High As It Rises Above $30,000 Mark - ABP Live",https://news.google.com/rss/articles/CBMiggFodHRwczovL25ld3MuYWJwbGl2ZS5jb20vYnVzaW5lc3MvY3J5cHRvL2JpdGNvaW4tdmFsdWUtcHJpY2UtY3J5cHRvY3VycmVuY3ktb25lLXllYXItaGlnaC1iaXRjb2luLWdhaW5zLWJsYWNrcm9jay1zLWZpbGluZy0xNjExMTU40gGGAWh0dHBzOi8vbmV3cy5hYnBsaXZlLmNvbS9idXNpbmVzcy9jcnlwdG8vYml0Y29pbi12YWx1ZS1wcmljZS1jcnlwdG9jdXJyZW5jeS1vbmUteWVhci1oaWdoLWJpdGNvaW4tZ2FpbnMtYmxhY2tyb2NrLXMtZmlsaW5nLTE2MTExNTgvYW1w?oc=5,2023-06-24 07:00:00,ABP Live,False
28862,Cork SHL round-up: Sars to play holders Blackrock in the final - Irish Examiner,https://news.google.com/rss/articles/CBMiOmh0dHBzOi8vd3d3LmlyaXNoZXhhbWluZXIuY29tL3Nwb3J0L2dhYS9hcmlkLTQxMTcwMTMyLmh0bWzSAQA?oc=5,2023-06-25 07:00:00,Irish Examiner,False
28910,Bitcoin ETF: What Is It? Here's How It Lead To Recent Crypto Rally - ABP Live,https://news.google.com/rss/articles/CBMihAFodHRwczovL25ld3MuYWJwbGl2ZS5jb20vYnVzaW5lc3MvY3J5cHRvL2JpdGNvaW4tZXRmLWJsYWNrcm9jay1tZWFuaW5nLXdoYXQtaXMtaXQtaGVyZS1pcy1ob3ctaXQtbGVhZC10by1yZWNlbnQtY3J5cHRvLXJhbGx5LTE2MTE1MjLSAYgBaHR0cHM6Ly9uZXdzLmFicGxpdmUuY29tL2J1c2luZXNzL2NyeXB0by9iaXRjb2luLWV0Zi1ibGFja3JvY2stbWVhbmluZy13aGF0LWlzLWl0LWhlcmUtaXMtaG93LWl0LWxlYWQtdG8tcmVjZW50LWNyeXB0by1yYWxseS0xNjExNTIyL2FtcA?oc=5,2023-06-26 07:00:00,ABP Live,False
28905,"Blackrock fuels crypto confidence as Bitcoin climbs above $31,000 - City A.M.",https://news.google.com/rss/articles/CBMiZWh0dHBzOi8vd3d3LmNpdHlhbS5jb20vYmxhY2tyb2NrLWFuZC1tYXN0ZXJjYXJkLWZ1ZWwtY3J5cHRvLWNvbmZpZGVuY2UtYXMtYml0Y29pbi1jbGltYnMtYWJvdmUtMzEwMDAv0gEA?oc=5,2023-06-26 07:00:00,City A.M.,False
28981,"If the 'godfather of ESG' is confused, then you know there's a problem - The Telegraph",https://news.google.com/rss/articles/CBMiX2h0dHBzOi8vd3d3LnRlbGVncmFwaC5jby51ay9idXNpbmVzcy8yMDIzLzA2LzI3L3BlYWstZXNnLWludmVzdGluZy1hc3NldC1tYW5hZ2VtZW50LWxhcnJ5LWZpbmsv0gEA?oc=5,2023-06-27 07:00:00,The Telegraph,False
28996,BlackRock Joins AI Mania as 'Mega Force' in New Overweight Call - Bloomberg,https://news.google.com/rss/articles/CBMicGh0dHBzOi8vd3d3LmJsb29tYmVyZy5jb20vbmV3cy9hcnRpY2xlcy8yMDIzLTA2LTI4L2JsYWNrcm9jay1qb2lucy1haS1tYW5pYS1hcy1tZWdhLWZvcmNlLWluLW5ldy1vdmVyd2VpZ2h0LWNhbGzSAQA?oc=5,2023-06-28 07:00:00,Bloomberg,False
29084,"What Is a Bitcoin ETF, and Why Does Everyone from Blackrock to Fidelity Want One? - Yahoo Finance",https://news.google.com/rss/articles/CBMiS2h0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9iaXRjb2luLWV0Zi13aHktZG9lcy1ldmVyeW9uZS0wOTE2MDM0NDkuaHRtbNIBAA?oc=5,2023-06-29 07:00:00,Yahoo Finance,False
29126,"Scott Shepard: Larry Fink Abandons Failed ""ESG"" Phrasing for ESG Phrasing - National Center for Public Policy Research",https://news.google.com/rss/articles/CBMic2h0dHBzOi8vbmF0aW9uYWxjZW50ZXIub3JnL25jcHByLzIwMjMvMDYvMjkvc2NvdHQtc2hlcGFyZC1sYXJyeS1maW5rLWFiYW5kb25zLWZhaWxlZC1lc2ctcGhyYXNpbmctZm9yLWVzZy1waHJhc2luZy_SAQA?oc=5,2023-06-29 07:00:00,National Center for Public Policy Research,False
29214,Fidelity Files for Bitcoin ETF After BlackRock - LiveTradingNews,https://news.google.com/rss/articles/CBMiWmh0dHBzOi8vd3d3LmxpdmV0cmFkaW5nbmV3cy5jb20vZmlkZWxpdHktZmlsZXMtZm9yLWJpdGNvaW4tZXRmLWFmdGVyLWJsYWNrcm9jay0yMjEyMjUuaHRtbNIBAA?oc=5,2023-06-30 07:00:00,LiveTradingNews,False
29200,Site visit: Tonopah primed for mining renaissance as precious metals attract prospectors - MINING.COM - MINING.com,https://news.google.com/rss/articles/CBMib2h0dHBzOi8vd3d3Lm1pbmluZy5jb20vc2l0ZS12aXNpdC10b25vcGFoLXByaW1lZC1mb3ItbWluaW5nLXJlbmFpc3NhbmNlLWFzLXByZWNpb3VzLW1ldGFscy1hdHRyYWN0LXByb3NwZWN0b3JzL9IBAA?oc=5,2023-06-30 07:00:00,MINING.com,False
